,country_id,country_value,indicator_name,year,value,region,incomeLevel,longitude,latitude
115,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.65180755643263,Aggregates,Aggregates,,
116,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.87910736649221,Aggregates,Aggregates,,
117,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.82973963441826,Aggregates,Aggregates,,
118,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.83065194153996,Aggregates,Aggregates,,
119,F1,Fragile and conflict affected situations,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.61701548557091,Aggregates,Aggregates,,
120,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.22661765181006,Aggregates,Aggregates,,
121,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.44664203690213,Aggregates,Aggregates,,
122,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,4.99025451599025,Aggregates,Aggregates,,
123,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.08466986799381,Aggregates,Aggregates,,
124,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.35891138556294,Aggregates,Aggregates,,
125,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.3509884503825,Aggregates,Aggregates,,
126,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.38423696813415,Aggregates,Aggregates,,
127,XE,Heavily indebted poor countries (HIPC),"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.37144771498706,Aggregates,Aggregates,,
128,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.33943280842638,Aggregates,Aggregates,,
129,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.50388986697188,Aggregates,Aggregates,,
130,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.56067578452599,Aggregates,Aggregates,,
131,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.4616415807438,Aggregates,Aggregates,,
132,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.76302270717288,Aggregates,Aggregates,,
133,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.0821060138216,Aggregates,Aggregates,,
134,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.57659079161592,Aggregates,Aggregates,,
135,XD,High income,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.10566563882337,Aggregates,Aggregates,,
136,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.16442258848731,Aggregates,Aggregates,,
137,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.60126891405961,Aggregates,Aggregates,,
138,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.33864692540996,Aggregates,Aggregates,,
139,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.97182202204261,Aggregates,Aggregates,,
140,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,6.08042359288293,Aggregates,Aggregates,,
141,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,6.29397536643084,Aggregates,Aggregates,,
142,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,6.4025451138926,Aggregates,Aggregates,,
143,XF,IBRD only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,6.42522431878189,Aggregates,Aggregates,,
144,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,5.03528850795442,Aggregates,Aggregates,,
145,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.42368900893862,Aggregates,Aggregates,,
146,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,6.17146922477733,Aggregates,Aggregates,,
147,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,6.64356253032983,Aggregates,Aggregates,,
148,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.7827394388757,Aggregates,Aggregates,,
149,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.92416033898862,Aggregates,Aggregates,,
150,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.9886545110052,Aggregates,Aggregates,,
151,ZT,IDA & IBRD total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.96532738871875,Aggregates,Aggregates,,
152,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.41508975162298,Aggregates,Aggregates,,
153,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.81132260612793,Aggregates,Aggregates,,
154,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.83078658675916,Aggregates,Aggregates,,
155,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.8479266368036,Aggregates,Aggregates,,
156,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.07726731486215,Aggregates,Aggregates,,
157,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.75853025423067,Aggregates,Aggregates,,
158,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.35036064625553,Aggregates,Aggregates,,
159,XH,IDA blend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.73220096434547,Aggregates,Aggregates,,
160,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.74814682878326,Aggregates,Aggregates,,
161,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.89088034774433,Aggregates,Aggregates,,
162,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.51777492910716,Aggregates,Aggregates,,
163,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.42444214786479,Aggregates,Aggregates,,
164,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.61871804976572,Aggregates,Aggregates,,
165,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.60604470067005,Aggregates,Aggregates,,
166,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.66530360307427,Aggregates,Aggregates,,
167,XI,IDA only,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.68946609332404,Aggregates,Aggregates,,
168,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.6258035699256,Aggregates,Aggregates,,
169,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.86219567413107,Aggregates,Aggregates,,
170,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.63088102209668,Aggregates,Aggregates,,
171,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.57685316149891,Aggregates,Aggregates,,
172,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,4.78267538138002,Aggregates,Aggregates,,
173,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,4.66056541533335,Aggregates,Aggregates,,
174,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,4.55217864686985,Aggregates,Aggregates,,
175,XG,IDA total,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,4.34425658266458,Aggregates,Aggregates,,
176,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.80483181877953,Aggregates,Aggregates,,
177,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,5.1820798343178,Aggregates,Aggregates,,
178,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.49439716094102,Aggregates,Aggregates,,
179,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,5.91814324936933,Aggregates,Aggregates,,
180,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,5.18446264170282,Aggregates,Aggregates,,
181,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,5.03902164845988,Aggregates,Aggregates,,
182,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,5.25961154650091,Aggregates,Aggregates,,
183,V3,Late-demographic dividend,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,5.26877645974683,Aggregates,Aggregates,,
184,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,6.207431309296,Aggregates,Aggregates,,
185,ZJ,Latin America & Caribbean,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,6.91530044010831,Aggregates,Aggregates,,
